race_id,fp1_weather,fp2_weather,fp3_weather,qualifying_weather,race_weather,track_environment,setup_demand,track_length,driver_perf,team_perf,fp1_long_run,fp2_long_run,fp3_long_run,race_pace,relative_qualifying,relative_finish
23-16,1,0,0,0,0,2,0,5.807,0.0,0.055813953488372,97.335,94.523,95.929,108.36521,1.0,0.85
23-16,1,0,0,0,0,2,0,5.807,0.024,0.0372093023255813,93.937,94.191,93.683,104.807529,0.85,0.9
23-16,1,0,0,0,0,2,0,5.807,0.536,0.6511627906976745,95.0955,93.447,94.27125,108.7092,0.25,0.95
23-16,1,0,0,0,0,2,0,5.807,0.008,0.0093023255813953,95.811,93.8295,94.82025,136.214,0.8,1.0
23-17,0,0,0,0,0,2,0,5.419,0.888,0.5720930232558139,89.986333,89.986333,89.986333,91.178732,0.05555555555555555,0.05555555555555555
23-17,0,0,0,0,0,2,0,5.419,0.184,0.5488372093023256,91.764,91.764,91.764,91.260625,0.3333333333333333,0.1111111111111111
23-17,0,0,0,0,0,2,0,5.419,0.416,0.6837209302325581,91.419,91.419,91.419,92.370824,0.5555555555555556,0.16666666666666666
23-17,0,0,0,0,0,2,0,5.419,0.192,0.3813953488372093,90.85975,90.85975,90.85975,92.864684,0.1111111111111111,0.2222222222222222
23-17,0,0,0,0,0,2,0,5.419,0.408,0.6558139534883721,90.868,90.868,90.868,91.91016,0.2777777777777778,0.2777777777777778
23-17,0,0,0,0,0,2,0,5.419,0.28,0.0465116279069767,90.454857,90.454857,90.454857,92.06441,0.2222222222222222,0.3333333333333333
23-17,0,0,0,0,0,2,0,5.419,0.056,0.1023255813953488,91.3564,91.3564,91.3564,92.34016,0.4444444444444444,0.3888888888888889
23-17,0,0,0,0,0,2,0,5.419,0.008,0.0046511627906976,92.376,92.376,92.376,93.433877,0.5,0.4444444444444444
23-17,0,0,0,0,0,2,0,5.419,0.0,0.027906976744186,92.307666,92.307666,92.307666,93.601666,1.1111111111111112,0.5
23-17,0,0,0,0,0,2,0,5.419,0.416,0.4976744186046511,91.283,91.283,91.283,93.58507,0.7222222222222222,0.5555555555555556
23-17,0,0,0,0,0,2,0,5.419,0.016,0.0744186046511627,91.376166,91.376166,91.376166,93.523157,0.9444444444444444,0.6111111111111112
23-17,0,0,0,0,0,2,0,5.419,0.192,0.1302325581395348,90.888,90.888,90.888,93.534526,0.3888888888888889,0.6666666666666666
23-17,0,0,0,0,0,2,0,5.419,0.08,0.027906976744186,92.337333,92.337333,92.337333,93.687403,0.7777777777777778,0.7222222222222222
23-17,0,0,0,0,0,2,0,5.419,0.008,0.0093023255813953,92.4175,92.4175,92.4175,93.935964,1.0555555555555556,0.7777777777777778
23-17,0,0,0,0,0,2,0,5.419,0.008,0.0186046511627906,91.049333,91.049333,91.049333,94.073678,0.6111111111111112,0.8333333333333334
23-17,0,0,0,0,0,2,0,5.419,0.0,0.0093023255813953,91.3865,91.3865,91.3865,94.183089,0.8333333333333334,0.8888888888888888
23-17,0,0,0,0,0,2,0,5.419,0.02,0.0186046511627906,92.58,92.58,92.58,94.397785,1.0,0.9444444444444444
23-17,0,0,0,0,0,2,0,5.419,0.0,0.0,92.137666,92.137666,92.137666,96.70515,0.8888888888888888,1.0
23-18,1,1,0,0,0,2,1,5.513,0.896,0.5581395348837209,98.307,98.307,98.307,102.167178,0.3,0.05
23-18,1,1,0,0,0,2,1,5.513,0.488,0.7255813953488373,100.40425,100.40425,100.40425,102.358785,0.1,0.1
23-18,1,1,0,0,0,2,1,5.513,0.464,0.4511627906976744,99.17475,99.17475,99.17475,102.437428,0.2,0.15
23-18,1,1,0,0,0,2,1,5.513,0.28,0.6651162790697674,98.52,98.52,98.52,102.496821,0.45,0.2
23-18,1,1,0,0,0,2,1,5.513,0.224,0.3348837209302325,99.5484,99.5484,99.5484,102.613589,0.25,0.25
23-18,1,1,0,0,0,2,1,5.513,0.192,0.1209302325581395,99.5435,99.5435,99.5435,103.02425,0.35,0.3
23-18,1,1,0,0,0,2,1,5.513,0.0,0.1116279069767441,102.865,102.865,102.865,103.03675,0.95,0.35
23-18,1,1,0,0,0,2,1,5.513,0.0,0.0093023255813953,100.2365,100.2365,100.2365,103.495482,0.55,0.4
23-18,1,1,0,0,0,2,1,5.513,0.08,0.0,99.401,99.401,99.401,103.626357,0.9,0.45
23-18,1,1,0,0,0,2,1,5.513,0.0,0.013953488372093,99.2545,99.2545,99.2545,103.738571,1.0,0.5
23-18,1,1,0,0,0,2,1,5.513,0.0,0.0046511627906976,99.33275,99.33275,99.33275,103.772607,0.8,0.55
23-18,1,1,0,0,0,2,1,5.513,0.04,0.055813953488372,100.152,100.152,100.152,103.92791,0.65,0.6
23-18,1,1,0,0,0,2,1,5.513,0.016,0.055813953488372,100.6305,100.6305,100.6305,104.089781,0.6,0.65
23-18,1,1,0,0,0,2,1,5.513,0.008,0.0,98.5315,98.5315,98.5315,104.171527,0.7,0.7
23-18,1,1,0,0,0,2,1,5.513,0.0,0.0232558139534883,100.0415,100.0415,100.0415,104.185709,0.75,0.75
23-18,1,1,0,0,0,2,1,5.513,0.264,0.1395348837209302,101.575,101.575,101.575,103.637285,0.85,0.8
23-18,1,1,0,0,0,2,1,5.513,0.328,0.6976744186046512,101.752166,101.752166,101.752166,105.9564,0.5,0.85
23-18,1,1,0,0,0,2,1,5.513,0.072,0.1209302325581395,100.035666,100.035666,100.035666,108.074833,0.4,0.9
23-18,1,1,0,0,0,2,1,5.513,0.336,0.3069767441860465,98.603,98.603,98.603,102.20691,0.15,0.95
23-18,1,1,0,0,0,2,1,5.513,0.368,0.3488372093023256,98.8086,98.8086,98.8086,102.607571,0.05,1.0
23-19,0,0,0,0,0,2,0,4.304,0.896,0.7162790697674418,82.243,82.243,82.243,83.602588,0.05,0.05
23-19,0,0,0,0,0,2,0,4.304,0.272,0.2790697674418604,84.0227,84.0227,84.0227,84.115485,0.1,0.1
23-19,0,0,0,0,0,2,0,4.304,0.368,0.3255813953488372,83.496888,83.496888,83.496888,84.191602,0.15,0.15
23-19,0,0,0,0,0,2,0,4.304,0.504,0.3581395348837209,83.7485,83.7485,83.7485,84.400544,0.2,0.2
23-19,0,0,0,0,0,2,0,4.304,0.584,0.627906976744186,82.807066,82.807066,82.807066,86.347528,0.25,0.25
23-19,0,0,0,0,0,2,0,4.304,0.304,0.3302325581395349,83.3546176,83.67816759999998,83.67816759999998,86.489371,0.3,0.3
23-19,0,0,0,0,0,2,0,4.304,0.0,0.0465116279069767,83.2281,83.2281,83.2281,85.567492,0.35,0.35
23-19,0,0,0,0,0,2,0,4.304,0.312,0.5395348837209303,83.617818,83.617818,83.617818,86.515514,0.4,0.4
23-19,0,0,0,0,0,2,0,4.304,0.064,0.027906976744186,83.008166,83.008166,83.008166,85.640768,0.45,0.45
23-19,0,0,0,0,0,2,0,4.304,0.064,0.1441860465116279,83.79675,83.79675,83.79675,86.7628,0.5,0.5
23-19,0,0,0,0,0,2,0,4.304,0.136,0.1348837209302325,83.1328432,83.5647764,83.5647764,86.819014,0.55,0.55
23-19,0,0,0,0,0,2,0,4.304,0.04,0.0744186046511627,82.9493062,83.66151959999999,83.66151959999999,87.057014,0.6,0.6
23-19,0,0,0,0,0,2,0,4.304,0.0,0.0,84.20275,84.20275,84.20275,87.0459,0.65,0.65
23-19,0,0,0,0,0,2,0,4.304,0.016,0.055813953488372,83.768666,83.768666,83.768666,87.062871,0.7,0.7
23-19,0,0,0,0,0,2,0,4.304,0.04,0.055813953488372,83.768666,83.768666,83.768666,87.028157,0.75,0.75
23-19,0,0,0,0,0,2,0,4.304,0.008,0.0372093023255813,84.534,84.534,84.534,86.995884,0.8,0.8
23-19,0,0,0,0,0,2,0,4.304,0.048,0.1488372093023255,83.326,83.326,83.326,87.452123,0.85,0.85
23-19,0,0,0,0,0,2,0,4.304,0.112,0.1302325581395348,83.1638,83.1638,83.1638,88.685934,0.9,0.9
23-19,0,0,0,0,0,2,0,4.304,0.008,0.0,84.20275,84.20275,84.20275,86.64558,0.95,0.95
23-19,0,0,0,0,0,2,0,4.304,0.28,0.7116279069767442,82.792666,82.792666,82.792666,103.446,1.0,1.0
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,93.1305,93.1305,93.1305,96.574421,0.05,0.05
24-01,0,0,0,0,0,2,1,5.412,0.0,1.0232558139534884,95.093,94.2305,93.368,96.968403,0.25,0.1
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,96.444666,94.681708,92.91875,97.014947,0.2,0.15
24-01,0,0,0,0,0,2,1,5.412,0.0,0.627906976744186,96.776,94.7305,92.685,97.270368,0.1,0.2
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,92.831,92.831,92.831,97.395263,0.15,0.25
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,95.582,94.1715,92.761,97.424561,0.35,0.3
24-01,0,0,0,0,0,2,1,5.412,0.0,0.3720930232558139,96.00065968,94.53390976,94.91095984,97.457298,0.45,0.35
24-01,0,0,0,0,0,2,1,5.412,0.0,0.2790697674418604,95.606,93.1445,93.2975,97.558315,0.4,0.4
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,93.207,93.207,93.207,97.888228,0.3,0.45
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0697674418604651,95.871,92.479,93.173,98.209789,0.6,0.5
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,96.672,94.178,93.517,98.41966,0.85,0.55
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,99.51225,96.345125,93.178,98.447464,0.75,0.6
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,95.1055,93.193,94.14925,98.458928,0.7,0.65
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,95.088,93.866,94.477,98.468285,0.55,0.7
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,95.267,95.372,95.477,98.511214,0.65,0.75
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,101.231,97.12875,93.0265,98.613821,0.5,0.8
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,94.789023,94.789023,94.789023,98.860571,0.95,0.85
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,94.789023,94.789023,94.789023,98.877839,1.0,0.9
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,95.317666,95.317666,95.317666,98.503745,0.8,0.95
24-01,0,0,0,0,0,2,1,5.412,0.0,0.0,96.6568,96.6568,96.6568,99.327351,0.9,1.0
24-02,0,0,0,0,0,0,1,6.174,1.04,1.0232558139534884,91.8815,91.8815,91.8815,93.608229,0.05,0.05
24-02,0,0,0,0,0,0,1,6.174,0.72,1.0155038759689925,91.755,91.755,91.755,93.867729,0.15,0.1
24-02,0,0,0,0,0,0,1,6.174,0.48,0.627906976744186,92.9895,91.159,92.4455,94.101208,0.1,0.15
24-02,0,0,0,0,0,0,1,6.174,0.16,0.2790697674418604,93.89975,92.837333,93.081,94.468937,0.25,0.2
24-02,0,0,0,0,0,0,1,6.174,0.08,0.0697674418604651,93.11125,90.735,92.504,94.55775,0.2,0.25
24-02,0,0,0,0,0,0,1,6.174,0.4,0.3720930232558139,92.9055,90.568,92.622,94.753187,0.35,0.3
24-02,0,0,0,0,0,0,1,6.174,0.0,0.5891472868217055,92.631666,92.631666,92.631666,96.048244,0.55,0.35
24-02,0,0,0,0,0,0,1,6.174,0.32,0.3100775193798449,92.97125,91.515,92.243125,94.85802,0.3,0.4
24-02,0,0,0,0,0,0,1,6.174,0.24,0.3255813953488372,92.59,91.411,92.415714,94.955041,0.4,0.45
24-02,0,0,0,0,0,0,1,6.174,0.0,0.0,94.397,92.3415,93.36925,95.764625,0.75,0.5
24-02,0,0,0,0,0,0,1,6.174,0.0,0.0,93.90075,92.5435,93.222125,96.972326,0.6,0.55
24-02,0,0,0,0,0,0,1,6.174,0.0,0.0077519379844961,94.4778,92.671,91.447,96.91802,0.65,0.6
24-02,0,0,0,0,0,0,1,6.174,0.0,0.0,94.055,91.793,92.924,97.310541,0.85,0.65
24-02,0,0,0,0,0,0,1,6.174,0.0,0.0,93.97,93.97,93.97,97.349375,0.95,0.7
24-02,0,0,0,0,0,0,1,6.174,0.0,0.0,93.938333,92.7151665,91.492,97.275916,0.45,0.75
24-02,0,0,0,0,0,0,1,6.174,0.0,0.0,93.554,92.618,91.682,97.297416,0.7,0.8
24-02,0,0,0,0,0,0,1,6.174,0.0,0.0,93.4,92.32,92.86,97.688666,0.8,0.85
24-02,0,0,0,0,0,0,1,6.174,0.0,0.0,93.270666,91.6315,92.451083,98.048479,1.0,0.9
24-02,0,0,0,0,0,0,1,6.174,0.04,0.1240310077519379,93.938,90.99,91.59,97.1216,0.5,0.95
24-02,0,0,0,0,0,0,1,6.174,0.0,0.0,93.373,91.113,92.243,121.453,0.9,1.0
24-03,0,0,0,1,0,1,1,5.278,0.6,0.5697674418604651,81.57,79.628,78.444,83.221431,0.10526315789473684,0.05263157894736842
24-03,0,0,0,1,0,1,1,5.278,0.56,0.6604651162790698,81.914666,79.526,78.884,83.262224,0.2631578947368421,0.10526315789473684
24-03,0,0,0,1,0,1,1,5.278,0.24,0.3255813953488372,81.2635,81.179583,81.095666,83.323224,0.21052631578947367,0.15789473684210525
24-03,0,0,0,1,0,1,1,5.278,0.32,0.386046511627907,81.1,81.5225,81.31125,83.838155,0.3157894736842105,0.21052631578947367
24-03,0,0,0,1,0,1,1,5.278,0.72,1.0116279069767442,81.538,81.249,79.206,84.192275,0.15789473684210525,0.2631578947368421
24-03,0,0,0,1,0,1,1,5.278,0.02,0.1511627906976744,81.165,80.039,78.92,84.828706,0.47368421052631576,0.3157894736842105
24-03,0,0,0,1,0,1,1,5.278,0.0,0.0,81.5465,80.349,80.94775,84.869724,0.42105263157894735,0.3684210526315789
24-03,0,0,0,1,0,1,1,5.278,0.24,0.1767441860465116,79.03800000000001,79.412,78.664,84.617844,0.5263157894736842,0.42105263157894735
24-03,0,0,0,1,0,1,1,5.278,0.02,0.0116279069767441,81.8495,80.664,81.25675000000001,85.024068,0.8421052631578947,0.47368421052631576
24-03,0,0,0,1,0,1,1,5.278,0.0,0.0232558139534883,82.567,82.567,82.567,84.753052,0.7368421052631579,0.5263157894736842
24-03,0,0,0,1,0,1,1,5.278,0.0,0.0,81.892,80.6765,79.461,84.769333,0.631578947368421,0.5789473684210527
24-03,0,0,0,1,0,1,1,5.278,0.0,0.027906976744186,82.231,82.231,82.231,84.88335,0.9473684210526315,0.631578947368421
24-03,0,0,0,1,0,1,1,5.278,0.0,0.0,81.709666,81.709666,81.709666,85.31221,0.8947368421052632,0.6842105263157895
24-03,0,0,0,1,0,1,1,5.278,0.0,0.0,82.918,80.8015,79.491,85.424017,0.6842105263157895,0.7368421052631579
24-03,0,0,0,1,0,1,1,5.278,0.0,0.0,82.611,80.5345,79.669,85.458526,1.0,0.7894736842105263
24-03,0,0,0,1,0,1,1,5.278,0.0,0.0,82.1985,80.67,79.767,85.628456,0.7894736842105263,0.8421052631578947
24-03,0,0,0,1,0,1,1,5.278,0.36,0.3023255813953488,81.7045,79.501,79.429,83.655964,0.3684210526315789,0.8947368421052632
24-03,0,0,0,1,0,1,1,5.278,0.16,0.241860465116279,81.329333,79.9946665,78.66,85.2284,0.5789473684210527,0.9473684210526315
24-03,0,0,0,1,0,1,1,5.278,1.02,0.8558139534883721,81.35,79.848,78.591,84.890666,0.05263157894736842,1.0
24-04,0,1,0,0,0,2,0,5.807,0.68,0.6976744186046512,92.291,92.291,92.291,97.637509,0.05555555555555555,0.05555555555555555
24-04,0,1,0,0,0,2,0,5.807,0.6133333333333333,0.6976744186046512,92.383333,92.383333,92.383333,97.903705,0.1111111111111111,0.1111111111111111
24-04,0,1,0,0,0,2,0,5.807,0.8,0.7395348837209302,92.217333,92.217333,92.217333,98.135137,0.2222222222222222,0.16666666666666666
24-04,0,1,0,0,0,2,0,5.807,0.6266666666666667,0.7395348837209302,93.455,93.455,93.455,98.537588,0.4444444444444444,0.2222222222222222
24-04,0,1,0,0,0,2,0,5.807,0.36,0.4558139534883721,93.837571,93.837571,93.837571,98.261392,0.16666666666666666,0.2777777777777778
24-04,0,1,0,0,0,2,0,5.807,0.2133333333333333,0.2186046511627907,94.435,94.435,94.435,98.639313,0.2777777777777778,0.3333333333333333
24-04,0,1,0,0,0,2,0,5.807,0.24,0.1674418604651162,93.29,93.2845,93.279,98.978901,0.5,0.3888888888888889
24-04,0,1,0,0,0,2,0,5.807,0.3733333333333333,0.4651162790697674,93.973222,96.862,95.417611,98.760941,0.3333333333333333,0.4444444444444444
24-04,0,1,0,0,0,2,0,5.807,0.1066666666666666,0.1302325581395348,92.466333,92.466333,92.466333,98.922862,0.3888888888888889,0.5
24-04,0,1,0,0,0,2,0,5.807,0.08,0.055813953488372,94.63,93.7005,92.771,100.2397,0.5555555555555556,0.5555555555555556
24-04,0,1,0,0,0,2,0,5.807,0.04,0.0372093023255813,94.2685,94.2685,94.2685,100.18244,0.6666666666666666,0.6111111111111112
24-04,0,1,0,0,0,2,0,5.807,0.12,0.241860465116279,93.1792,93.4078666,92.6385886,101.298843,0.8888888888888888,0.6666666666666666
24-04,0,1,0,0,0,2,0,5.807,0.0133333333333333,0.0372093023255813,95.334666,95.334666,95.334666,101.488705,1.0,0.7222222222222222
24-04,0,1,0,0,0,2,0,5.807,0.0,0.0,93.59,93.59,93.59,101.448647,0.7222222222222222,0.7777777777777778
24-04,0,1,0,0,0,2,0,5.807,0.0,0.0,94.0035,93.958583,93.913666,101.825666,0.8333333333333334,0.8333333333333334
24-04,0,1,0,0,0,2,0,5.807,0.0,0.0,94.1025,94.50975,94.917,102.096196,0.9444444444444444,0.8888888888888888
24-04,0,1,0,0,0,2,0,5.807,0.0,0.0,93.258,93.258,93.258,102.584352,1.0555555555555556,0.9444444444444444
24-04,0,1,0,0,0,2,0,5.807,0.0,0.0,95.652,94.115,92.578,115.406272,1.1111111111111112,1.0
24-05,0,0,0,0,0,2,1,5.451,0.77,0.7023255813953488,99.035,99.035,99.035,105.235452,0.05,0.05
24-05,0,0,0,0,0,2,1,5.451,0.37,0.4558139534883721,101.8048,101.8048,101.8048,107.444545,0.2,0.1
24-05,0,0,0,0,0,2,1,5.451,0.64,0.6883720930232559,98.8625,98.8625,98.8625,105.899509,0.1,0.15
24-05,0,0,0,0,0,2,1,5.451,0.59,0.7627906976744186,101.17475,101.17475,101.17475,106.020943,0.3,0.2
24-05,0,0,0,0,0,2,1,5.451,0.7333333333333333,0.7627906976744186,101.01925,101.01925,101.01925,107.085851,0.35,0.25
24-05,0,0,0,0,0,2,1,5.451,0.24,0.1209302325581395,101.93,101.93,101.93,107.987909,0.4,0.3
24-05,0,0,0,0,0,2,1,5.451,0.24,0.2325581395348837,102.442,102.442,102.442,107.299648,0.15,0.35
24-05,0,0,0,0,0,2,1,5.451,0.32,0.4837209302325581,99.739,99.739,99.739,108.321363,0.25,0.4
24-05,0,0,0,0,0,2,1,5.451,0.1,0.1209302325581395,101.685,101.685,101.685,109.116785,0.9,0.45
24-05,0,0,0,0,0,2,1,5.451,0.03,0.0325581395348837,99.729666,99.729666,99.729666,108.411909,0.45,0.5
24-05,0,0,0,0,0,2,1,5.451,0.0,0.0,100.22375,100.22375,100.22375,109.202964,0.65,0.55
24-05,0,0,0,0,0,2,1,5.451,0.0,0.0,100.5365,100.5365,100.5365,109.251071,0.7,0.6
24-05,0,0,0,0,0,2,1,5.451,0.0,0.0,102.4184,102.4184,102.4184,109.317446,0.75,0.65
24-05,0,0,0,0,0,2,1,5.451,0.0,0.0,99.9075,99.9075,99.9075,108.577672,0.8,0.7
24-05,0,0,0,0,0,2,1,5.451,0.09,0.2186046511627907,99.527,99.527,99.527,105.80332,0.55,0.75
24-05,0,0,0,0,0,2,1,5.451,0.01,0.0325581395348837,100.2515,100.2515,100.2515,108.536345,0.85,0.8
24-05,0,0,0,0,0,2,1,5.451,0.0,0.0,101.565,101.565,101.565,109.601142,1.0,0.85
24-05,0,0,0,0,0,2,1,5.451,0.0,0.0651162790697674,100.212666,100.212666,100.212666,113.897187,0.6,0.9
24-05,0,0,0,0,0,2,1,5.451,0.07,0.0651162790697674,100.98125,100.98125,100.98125,111.04673,0.95,0.95
24-05,0,0,0,0,0,2,1,5.451,0.0,0.0,100.477666,100.477666,100.477666,104.132631,0.5,1.0
24-06,0,0,0,0,0,0,1,5.412,0.44,0.4604651162790698,91.7278,91.7278,91.7278,94.522071,0.25,0.05
24-06,0,0,0,0,0,0,1,5.412,0.816,0.827906976744186,92.14725,92.14725,92.14725,94.686696,0.05,0.1
24-06,0,0,0,0,0,0,1,5.412,0.568,0.6604651162790698,93.1340666,91.07361,91.07361,94.780892,0.1,0.15
24-06,0,0,0,0,0,0,1,5.412,0.632,0.9209302325581395,92.1605,92.1605,92.1605,95.868877,0.2,0.2
24-06,0,0,0,0,0,0,1,5.412,0.65,0.5720930232558139,91.80025,91.80025,91.80025,95.811982,0.15,0.25
24-06,0,0,0,0,0,0,1,5.412,0.096,0.1674418604651162,92.1602,92.1602,92.1602,95.902824,0.4,0.3
24-06,0,0,0,0,0,0,1,5.412,0.056,0.0372093023255813,92.565,92.565,92.565,96.071245,0.5,0.35
24-06,0,0,0,0,0,0,1,5.412,0.256,0.2232558139534883,92.441833,92.441833,92.441833,96.222192,0.35,0.4
24-06,0,0,0,0,0,0,1,5.412,0.248,0.1953488372093023,92.832,92.832,92.832,96.262859,0.75,0.45
24-06,0,0,0,0,0,0,1,5.412,0.0,0.0,92.0395,92.0395,92.0395,96.309157,0.65,0.5
24-06,0,0,0,0,0,0,1,5.412,0.032,0.0232558139534883,92.044,92.044,92.044,96.327456,0.45,0.55
24-06,0,0,0,0,0,0,1,5.412,0.0,0.0046511627906976,91.783875,91.783875,91.783875,96.400596,0.6,0.6
24-06,0,0,0,0,0,0,1,5.412,0.288,0.4511627906976744,91.746333,91.746333,91.746333,95.521267,0.3,0.65
24-06,0,0,0,0,0,0,1,5.412,0.0,0.0,91.258,91.258,91.258,96.488684,1.0,0.7
24-06,0,0,0,0,0,0,1,5.412,0.0,0.0372093023255813,91.965875,91.965875,91.965875,96.505824,0.9,0.75
24-06,0,0,0,0,0,0,1,5.412,0.0,0.0,93.06175,93.06175,93.06175,96.530385,0.8,0.8
24-06,0,0,0,0,0,0,1,5.412,0.072,0.1488372093023255,91.521666,91.521666,91.521666,96.404368,0.55,0.85
24-06,0,0,0,0,0,0,1,5.412,0.0,0.0,91.988285,91.988285,91.988285,96.946789,0.7,0.9
24-06,0,0,0,0,0,0,1,5.412,0.008,0.0093023255813953,91.935,91.935,91.935,96.57121,0.95,0.95
24-06,0,0,0,0,0,0,1,5.412,0.0,0.0,92.612428,92.612428,92.612428,95.686666,0.85,1.0
24-07,0,0,0,0,0,2,0,4.909,0.752,0.8558139534883721,80.085,80.085,80.085,81.353206,0.05,0.05
24-07,0,0,0,0,0,2,0,4.909,0.576,0.5023255813953489,79.897,80.708333,80.3026665,81.364714,0.15,0.1
24-07,0,0,0,0,0,2,0,4.909,0.592,0.5627906976744186,80.404222,79.495611,78.587,81.478857,0.2,0.15
24-07,0,0,0,0,0,2,0,4.909,0.256,0.5767441860465117,81.342285,78.611333,77.328,81.577523,0.1,0.2
24-07,0,0,0,0,0,2,0,4.909,0.6,0.5534883720930233,80.351833,79.82858300000001,79.305333,81.707571,0.25,0.25
24-07,0,0,0,0,0,2,0,4.909,0.112,0.241860465116279,80.339571,79.0365,79.68803550000001,81.910412,0.4,0.3
24-07,0,0,0,0,0,2,0,4.909,0.208,0.2744186046511628,79.364,78.102,78.733,82.101682,0.3,0.35
24-07,0,0,0,0,0,2,0,4.909,0.584,0.786046511627907,81.04,80.382,80.465,82.222666,0.55,0.4
24-07,0,0,0,0,0,2,0,4.909,0.064,0.1209302325581395,80.8155,80.8155,80.8155,82.616,0.65,0.45
24-07,0,0,0,0,0,2,0,4.909,0.104,0.0604651162790697,79.949333,79.949333,79.949333,82.953354,0.35,0.5
24-07,0,0,0,0,0,2,0,4.909,0.032,0.0093023255813953,83.182,79.8645,81.52325,83.073048,0.5,0.55
24-07,0,0,0,0,0,2,0,4.909,0.008,0.0093023255813953,80.2035,80.2035,80.2035,83.091709,0.9,0.6
24-07,0,0,0,0,0,2,0,4.909,0.0,0.0604651162790697,81.025,78.489,79.757,83.1115,0.45,0.65
24-07,0,0,0,0,0,2,0,4.909,0.008,0.0093023255813953,81.9746,78.828,78.5685,83.373532,0.6,0.7
24-07,0,0,0,0,0,2,0,4.909,0.0,0.0,81.639,79.647,80.643,83.39008,0.85,0.75
24-07,0,0,0,0,0,2,0,4.909,0.0,0.0093023255813953,80.043,79.8525,79.94775000000001,83.467209,0.75,0.8
24-07,0,0,0,0,0,2,0,4.909,0.0,0.0,81.979,80.7265,79.474,83.488758,1.0,0.85
24-07,0,0,0,0,0,2,0,4.909,0.0,0.0,81.6162,81.6162,81.6162,83.574112,0.8,0.9
24-07,0,0,0,0,0,2,0,4.909,0.248,0.0930232558139534,79.8405,78.664,79.25225,83.877032,0.95,0.95
24-07,0,0,0,0,0,2,0,4.909,0.0,0.0,79.197,79.197,79.197,84.49362,0.7,1.0
24-08,1,1,0,0,0,0,0,3.337,0.584,0.5674418604651162,74.5518,74.5518,74.5518,109.32074,0.0625,0.0625
24-08,1,1,0,0,0,0,0,3.337,0.256,0.6139534883720931,74.40225,74.40225,74.40225,109.43609,0.125,0.125
24-08,1,1,0,0,0,0,0,3.337,0.56,0.6511627906976745,75.578,75.578,75.578,109.486688,0.1875,0.1875
24-08,1,1,0,0,0,0,0,3.337,0.688,0.6511627906976745,75.0409,75.0409,75.0409,109.565428,0.25,0.25
24-08,1,1,0,0,0,0,0,3.337,0.2,0.2976744186046511,75.486,75.486,75.486,109.697363,0.3125,0.3125
24-08,1,1,0,0,0,0,0,3.337,0.752,0.7348837209302326,75.229,75.229,75.229,109.765766,0.375,0.375
24-08,1,1,0,0,0,0,0,3.337,0.16,0.3302325581395349,75.177857,75.177857,75.177857,109.83961,0.4375,0.4375
24-08,1,1,0,0,0,0,0,3.337,0.112,0.0651162790697674,75.582,75.582,75.582,112.143389,0.5,0.5
24-08,1,1,0,0,0,0,0,3.337,0.0,0.0,75.837625,75.837625,75.837625,112.332545,0.5625,0.5625
24-08,1,1,0,0,0,0,0,3.337,0.0,0.0093023255813953,77.356,77.356,77.356,112.412922,0.625,0.625
24-08,1,1,0,0,0,0,0,3.337,0.168,0.0697674418604651,75.1554,75.1554,75.1554,113.150105,0.875,0.6875
24-08,1,1,0,0,0,0,0,3.337,0.0,0.0837209302325581,75.3695,75.3695,75.3695,113.1555,0.75,0.75
24-08,1,1,0,0,0,0,0,3.337,0.0,0.0,75.792833,75.792833,75.792833,113.158447,1.0625,0.8125
24-08,1,1,0,0,0,0,0,3.337,0.08,0.0372093023255813,75.564285,75.564285,75.564285,113.177907,0.8125,0.875
24-08,1,1,0,0,0,0,0,3.337,0.0,0.0093023255813953,76.303583,76.303583,76.303583,113.218157,0.9375,0.9375
24-08,1,1,0,0,0,0,0,3.337,0.0,0.0,76.716714,76.716714,76.716714,113.8265,1.125,1.0
24-09,1,1,0,1,1,1,2,4.361,0.816,0.4837209302325581,75.239,75.239,75.239,90.684671,0.1,0.05
24-09,1,1,0,1,1,1,2,4.361,0.664,0.6744186046511628,80.2202855,84.494,75.946571,90.740085,0.15,0.1
24-09,1,1,0,1,1,1,2,4.361,0.28,0.3534883720930232,90.8565,90.8565,90.8565,90.746342,0.05,0.15
24-09,1,1,0,1,1,1,2,4.361,0.216,0.427906976744186,89.515,80.217,84.866,90.754885,0.35,0.2
24-09,1,1,0,1,1,1,2,4.361,0.304,0.6883720930232559,78.9766665,81.418333,76.535,90.830371,0.2,0.25
